,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
138,2,27,7,0.055765926841047045,746,197700.65918155253,-0.1165733617931947,-0.3970001678306245,-0.5100707044989121,1896.742339440919,0.032875553065007175,42.105330489768086,27.158520865482476
139,2,28,4,0.049535778344437696,758,499308.0035090089,-0.39844738333560786,-0.4798077530926008,-0.398918350751916,736.675326741151,0.020499387830517826,52.02756917554306,38.749949477208894
140,2,29,4,0.054291068558665126,405,203189.73186150615,-0.291450215107963,-0.013329313712064916,0.377347817713435,1468.7055715318002,0.016527764947159188,62.76991601989698,14.027883964457196
141,2,30,6,0.06603566017771242,567,190092.57153516827,0.023333294493785645,-0.08260512185633324,0.16640721406207548,924.9623861153101,0.007898531470700996,41.860545763168055,36.2253164024493
142,2,31,5,0.02968201385399821,1439,852986.9088836054,-0.18036147108876893,0.0893577179812091,0.20517789911671117,987.8269176793796,0.014632361373462669,47.97824117270232,27.27156057120023
143,2,32,4,0.03126477923194911,318,133247.98234315222,-0.13708303020091867,-0.311000234757535,-0.2516052494236066,1458.5293981964887,0.02450802642163219,53.631293218917854,10.842696689626306
144,2,33,3,0.01818968727546598,264,65013.18435192485,0.1941376375459352,0.012395840708957431,-0.22124109453287677,2370.0358022607306,0.01846022237628064,50.69744745605782,21.93074823735111
145,2,34,9,0.07751717608879853,1710,678456.9409126807,-0.27134555633109825,-0.0592667232280055,0.04282073392927182,1016.924849526547,0.011950691412544593,54.90564169588573,12.66226714360215
146,2,35,6,0.01826087003066737,668,5009215.052834752,-0.14836419032758255,-0.14760297821136717,-0.3215571129809753,1226.7466249881354,0.01852881058675372,36.39150283246811,83.66827022941288
147,2,36,4,0.05840645295563309,273,96804.40108301234,-0.10781056984157004,0.10040424802870493,-0.09355655155705747,748.8940882754986,0.008784850249762109,56.61767658730155,31.374741570914914
148,2,37,5,0.0176526456073442,341,128031.92731573721,0.12102612029472484,-0.09957350453669986,-0.14628728586296363,2396.5989635737083,0.025332928715596427,43.18234564131397,18.269596571192587
149,2,38,11,0.029909372036170653,2123,1146614.5721862381,0.23101274247133263,0.0706059813675099,-0.23890703239035968,992.1012234802832,0.02035121017303303,37.91236365787503,29.689858186796187
150,2,39,3,0.026283511535032774,208,651186.8674371825,-0.08507487753710885,0.22064317026792601,-0.2931224766013448,559.5812702078086,0.023450377596199373,37.433408029878635,53.38077972067661
151,2,40,3,0.024679315986391278,182,68734.20981766345,0.0,0.0,0.0,1296.1339943431615,0.011819418049737343,39.98959318996416,43.70263587311347
152,2,41,11,0.035235999771931426,2480,1486492.3843399412,-0.0720140137385701,-0.024273971841646532,-0.18690914929790317,959.6674051604259,0.016460357086106363,52.174940051308994,14.782501577082645
153,2,42,2,0.027089126587266515,169,49114.16033490125,0.0,0.0,0.0,464.14413912710756,0.007743001005607785,62.1273525280899,36.169171047827845
154,2,43,8,0.041282040990612175,1167,6326936.244591612,-0.16266888622541906,0.0029896777002644346,0.1430020040967185,1125.6772564433575,0.013445865728491458,31.679434261207252,65.1433111848689
155,2,44,2,0.018220431727131604,120,23389.661831971047,0.0,0.0,0.0,2098.5212534117054,0.008002099341495615,55.45416666666667,24.471974358812126
156,2,45,9,0.02589154839062961,3994,2634181.2986074314,-0.20465142282610738,-0.13336702968999195,-0.12435446814404665,1735.697937853865,0.025802932730415725,48.93555025934546,20.743836610060175
157,2,46,6,0.05609289163471634,406,424706.9902604472,0.0,0.0,0.0,2247.4701697392334,0.014409814594123715,34.8364278956706,33.633105609873446
